t	R	z	phi	vR	vz	vphi	E	Lz
1.54038e+06	19.0944	-2.79176e-06	2.33442	0.0618108	-0.0285443	5.23715e-05	-0.05	0.001
1.54051e+06	0.473725	8.25289e-06	-0.807873	1.04751	0.910388	0.00211093	-0.05	0.001
1.54071e+06	0.167159	-1.97234e-06	2.32904	0.467364	-1.3961	0.00598232	-0.05	0.001
1.54091e+06	0.0704953	8.15277e-06	-0.844063	0.161222	1.47499	0.0141854	-0.05	0.001
1.54111e+06	0.0448306	-6.78643e-07	2.1775	0.0067719	-1.48518	0.0223062	-0.05	0.001
1.54131e+06	0.0653832	2.40333e-06	-1.09363	-0.141263	1.47738	0.0152944	-0.05	0.001
1.54151e+06	0.151928	-2.91739e-06	2.01044	-0.423026	-1.41268	0.00658208	-0.05	0.001
1.54171e+06	0.41456	1.50412e-06	-1.13693	-0.988708	1.00274	0.0024122	-0.05	0.001
1.54188e+06	11.2528	-3.27406e-06	2.00383	-0.27377	-0.0475255	8.88664e-05	-0.05	0.001
1.54191e+06	0.605798	6.6866e-06	-1.1383	1.12507	0.725663	0.00165072	-0.05	0.001
1.54211e+06	0.184467	-3.12865e-06	1.99973	0.580059	-1.3499	0.00542103	-0.05	0.001
1.54231e+06	0.0527695	8.13365e-06	-1.17977	0.280079	1.45819	0.0189504	-0.05	0.001
1.54251e+06	0.0274554	-6.82915e-06	-0.916309	-0.244579	-1.4653	0.0364227	-0.05	0.001
1.54271e+06	0.133674	5.42452e-06	2.12345	-0.454835	1.4055	0.00748088	-0.05	0.001
1.54291e+06	0.393223	-4.07669e-06	-1.02506	-0.986305	-1.01488	0.00254309	-0.05	0.001
1.54309e+06	9.31487	7.67378e-06	2.11563	-0.33266	0.0559095	0.000107355	-0.05	0.001
1.54311e+06	0.631323	-6.19016e-07	-1.02648	1.14066	-0.681962	0.00158397	-0.05	0.001
1.54331e+06	0.17854	3.56189e-06	2.1115	0.629203	1.32887	0.00560098	-0.05	0.001
1.54351e+06	0.0268633	-3.68464e-06	-1.1069	0.371301	-1.43842	0.0372255	-0.05	0.001
1.54371e+06	0.0987837	4.58073e-06	-0.965909	-0.465606	1.40628	0.0101231	-0.05	0.001
1.54391e+06	0.331285	-1.6188e-06	2.16463	-0.928774	-1.09286	0.00301855	-0.05	0.001
1.5441e+06	4.2127	4.04196e-06	-0.97812	-0.592865	0.116368	0.000237378	-0.05	0.001
1.54411e+06	0.829521	-3.88335e-06	2.16305	1.14025	-0.517293	0.00120551	-0.05	0.001
1.54431e+06	0.196693	4.52976e-06	-0.981401	0.726118	1.27467	0.00508406	-0.05	0.001
1.54451e+06	0.016645	-2.98026e-07	2.04846	0.464587	-1.4105	0.0600782	-0.05	0.001
1.54471e+06	0.147083	1.61634e-06	2.19928	-0.630588	1.33383	0.00679887	-0.05	0.001
1.5449e+06	0.530925	-6.59361e-06	-0.947267	-1.13029	-0.768958	0.0018835	-0.05	0.001
1.54495e+06	16.0211	6.29648e-06	2.19371	0.153716	0.0320176	6.24178e-05	-0.05	0.001
1.54511e+06	0.426559	-1.3256e-06	-0.948685	1.05879	-0.922331	0.00234434	-0.05	0.001
1.5453e+06	0.124609	3.38305e-06	2.18597	0.556276	1.3698	0.00802508	-0.05	0.001
1.5455e+06	0.0220494	-1.38344e-07	2.32113	-0.424127	-1.42363	0.0453527	-0.05	0.001
1.5457e+06	0.190216	1.24591e-06	-0.90791	-0.686644	1.29774	0.00525718	-0.05	0.001
1.5459e+06	0.742211	-4.47927e-06	2.23058	-1.14735	-0.58061	0.00134733	-0.05	0.001
1.54591e+06	5.59144	9.74674e-06	-0.91147	0.495322	0.090175	0.000178845	-0.05	0.001
1.5461e+06	0.354861	-6.12421e-06	2.22908	0.946547	-1.06818	0.00281801	-0.05	0.001
1.5463e+06	0.115293	4.44526e-06	-0.921363	0.449694	1.40958	0.00867358	-0.05	0.001
1.5465e+06	0.00429142	-1.47578e-06	1.36463	0.184973	-1.45632	0.233023	-0.05	0.001
1.5467e+06	0.107344	9.50253e-06	2.31195	-0.432804	1.41579	0.00931586	-0.05	0.001
1.5469e+06	0.332732	-1.35714e-06	-0.839766	-0.912399	-1.10602	0.00300542	-0.05	0.001
1.5471e+06	4.01326	1.95621e-06	2.30067	-0.609848	0.123369	0.000249174	-0.05	0.001
1.5471e+06	0.853155	-3.03193e-06	-0.841334	1.13302	-0.5113	0.00117212	-0.05	0.001
1.5473e+06	0.204732	1.75157e-06	2.29756	0.713508	1.27997	0.00488442	-0.05	0.001
1.5475e+06	0.0314929	-3.77983e-06	-0.900745	0.425301	-1.42337	0.0317532	-0.05	0.001
1.5477e+06	0.110645	5.78905e-06	-0.794079	-0.527036	1.38309	0.00903794	-0.05	0.001
1.5479e+06	0.3818	-5.12867e-06	2.33889	-1.01201	-0.994476	0.00261917	-0.05	0.001
1.54809e+06	9.40328	8.85812e-06	-0.803634	-0.330037	0.0535832	0.000106346	-0.05	0.001
1.5481e+06	0.618217	-2.75636e-06	2.33743	1.15437	-0.668619	0.00161756	-0.05	0.001
1.5483e+06	0.161588	7.1957e-06	-0.808242	0.678878	1.3074	0.00618856	-0.05	0.001
1.5485e+06	0.0135753	-7.10918e-07	-0.640502	-0.492026	-1.40057	0.0736633	-0.05	0.001
1.5487e+06	0.202103	6.90066e-06	2.36799	-0.754923	1.2566	0.00494798	-0.05	0.001
1.5489e+06	0.908494	-7.12072e-06	-0.776288	-1.12771	-0.47088	0.00110072	-0.05	0.001
1.54891e+06	3.46317	4.49598e-06	2.3649	0.664161	0.138363	0.000288753	-0.05	0.001
1.5491e+06	0.314092	-3.17775e-06	-0.777946	0.917561	-1.10865	0.00318378	-0.05	0.001
1.5493e+06	0.0851831	3.37191e-06	2.35013	0.482814	1.40181	0.0117394	-0.05	0.001
1.5495e+06	0.0523523	-8.96477e-06	2.43361	-0.440617	-1.41799	0.0191014	-0.05	0.001
1.5497e+06	0.242786	4.26167e-06	-0.736574	-0.788979	1.22522	0.00411886	-0.05	0.001
1.5499e+06	1.30683	-3.56989e-06	2.40306	-1.02845	-0.343517	0.00076521	-0.05	0.001
1.5499e+06	2.00107	2.11431e-06	-0.738889	0.873485	0.232964	0.000499732	-0.05	0.001
1.5501e+06	0.278869	-3.25413e-07	2.40117	0.842255	-1.17849	0.00358591	-0.05	0.001
1.5503e+06	0.0756041	4.70783e-06	-0.757603	0.43578	1.41795	0.0132268	-0.05	0.001
1.5505e+06	0.0496931	-3.09425e-06	-0.65809	-0.402109	-1.42951	0.0201235	-0.05	0.001
1.5507e+06	0.224451	2.63702e-06	2.4508	-0.733476	1.26394	0.00445532	-0.05	0.001
1.5509e+06	1.01136	-5.82593e-06	-0.693089	-1.09899	-0.44081	0.000988771	-0.05	0.001
1.55091e+06	2.92175	4.23528e-06	2.44812	0.726925	0.166965	0.00034226	-0.05	0.001
1.5511e+06	0.313067	-4.52542e-06	-0.694748	0.871336	-1.14569	0.0031942	-0.05	0.001
1.5513e+06	0.103161	6.50404e-06	2.43565	0.40387	1.42478	0.00969357	-0.05	0.001
1.5515e+06	0.0041281	-4.73358e-06	-1.7817	0.114098	-1.46208	0.242242	-0.05	0.001
1.5517e+06	0.0979218	2.53987e-06	-0.593353	-0.392625	1.42847	0.0102122	-0.05	0.001
1.5519e+06	0.299408	-3.19794e-06	2.5359	-0.846216	-1.16899	0.00333993	-0.05	0.001
1.5521e+06	2.39903	2.14049e-06	-0.607067	-0.802402	0.200731	0.000416835	-0.05	0.001
1.5521e+06	1.14886	-3.12044e-06	2.53416	1.06557	-0.39331	0.000870425	-0.05	0.001
1.5523e+06	0.237566	3.69269e-06	-0.609502	0.750281	1.25067	0.00420935	-0.05	0.001
1.5525e+06	0.0601622	-1.12405e-06	2.50661	0.392984	-1.43148	0.0166217	-0.05	0.001
1.5527e+06	0.0570285	4.07959e-06	2.61588	-0.388886	1.43278	0.0175351	-0.05	0.001
1.5529e+06	0.231095	-6.9987e-06	-0.553378	-0.736605	-1.26044	0.00432723	-0.05	0.001
1.5531e+06	1.06546	1.64643e-06	2.58603	-1.08557	0.422099	0.000938559	-0.05	0.001
1.5531e+06	2.69093	-4.91862e-06	-0.555933	0.758141	-0.180895	0.000371619	-0.05	0.001
1.5533e+06	0.308617	4.21166e-06	2.58435	0.85797	1.15727	0.00324027	-0.05	0.001
1.5535e+06	0.103665	-6.85141e-06	-0.568542	0.39101	-1.4283	0.00964645	-0.05	0.001
1.5537e+06	0.00823659	4.94717e-06	2.11832	0.215081	1.46571	0.12141	-0.05	0.001
1.5539e+06	0.082298	-5.49942e-07	2.70658	-0.344846	-1.44221	0.012151	-0.05	0.001
1.5541e+06	0.25475	1.69274e-06	-0.452354	-0.748968	1.24682	0.00392542	-0.05	0.001
1.5543e+06	1.29467	-5.17935e-06	2.68739	-1.0274	-0.358412	0.000772398	-0.05	0.001
1.5543e+06	2.0614	3.18457e-06	-0.454556	0.859976	0.234358	0.000485107	-0.05	0.001
1.5545e+06	0.2938	-6.15266e-06	2.6856	0.811623	-1.19509	0.00340368	-0.05	0.001
1.5547e+06	0.105372	4.15897e-06	-0.467677	0.347635	1.43929	0.00949023	-0.05	0.001
1.5549e+06	0.0261661	-4.52749e-06	2.5372	0.172488	-1.47551	0.0382174	-0.05	0.001
1.5551e+06	0.0297626	3.46883e-06	3.04524	-0.17843	1.47481	0.0335992	-0.05	0.001
1.5553e+06	0.112712	-2.28863e-06	-0.208451	-0.366649	-1.43373	0.00887219	-0.05	0.001
1.5555e+06	0.314161	5.58431e-06	2.92294	-0.851421	1.16019	0.00318308	-0.05	0.001
1.5557e+06	2.75904	-5.89179e-06	-0.219931	-0.748174	-0.17848	0.000362446	-0.05	0.001
1.5557e+06	1.05337	3.60635e-06	2.92129	1.08672	0.430893	0.000949331	-0.05	0.001
1.5559e+06	0.233893	-2.48076e-06	-0.222461	0.722439	-1.26791	0.00427546	-0.05	0.001
1.5561e+06	0.0658622	3.28981e-07	2.89545	0.358934	1.44003	0.0151832	-0.05	0.001
1.5563e+06	0.0365403	-3.77133e-06	3.05212	-0.31983	-1.45062	0.027367	-0.05	0.001
1.5565e+06	0.174443	7.91062e-06	-0.147418	-0.586818	1.3489	0.00573252	-0.05	0.001
1.5567e+06	0.579348	-3.58453e-06	2.99029	-1.12427	-0.745324	0.00172608	-0.05	0.001
1.55673e+06	12.8995	4.77615e-07	-0.151866	0.230227	0.041131	7.75224e-05	-0.05	0.001
1.5569e+06	0.420667	-6.56421e-07	2.98891	1.01052	-0.977821	0.00237717	-0.05	0.001
1.5571e+06	0.145767	3.14563e-06	-0.158644	0.459197	1.4023	0.00686025	-0.05	0.001
1.5573e+06	0.0430805	-6.7012e-06	2.92358	0.214702	-1.46966	0.0232124	-0.05	0.001
1.5575e+06	0.0187691	5.02491e-06	-2.87249	-0.17522	1.4749	0.0532791	-0.05	0.001
1.5577e+06	0.0963982	-3.61519e-06	0.0596294	-0.332615	-1.44377	0.0103736	-0.05	0.001
1.5579e+06	0.272899	3.79425e-06	-3.09575	-0.770773	1.22822	0.00366435	-0.05	0.001
1.5581e+06	1.56339	-3.05978e-06	0.0442048	-0.962927	-0.303022	0.000639637	-0.05	0.001
1.5581e+06	1.66608	2.28931e-06	-3.09774	0.939877	0.285926	0.000600211	-0.05	0.001
1.5583e+06	0.27825	-9.81117e-07	0.0422753	0.779409	-1.22115	0.0035939	-0.05	0.001
1.5585e+06	0.0995467	8.29166e-06	-3.1124	0.333056	1.44335	0.0100455	-0.05	0.001
1.5587e+06	0.0231225	-1.94895e-06	-0.134965	0.16817	-1.47595	0.0432479	-0.05	0.001
1.5589e+06	0.0332459	1.83168e-06	0.380315	-0.184987	1.47397	0.0300789	-0.05	0.001
1.5591e+06	0.120206	-8.74786e-06	-2.85518	-0.386535	-1.42758	0.00831904	-0.05	0.001
1.5593e+06	0.335896	3.08482e-06	0.277473	-0.890586	1.12248	0.00297712	-0.05	0.001
1.55949e+06	3.80742	-4.55109e-06	-2.86526	-0.62833	-0.131941	0.000262645	-0.05	0.001
1.5595e+06	0.881916	2.07363e-06	0.275923	1.12354	0.505697	0.00113389	-0.05	0.001
1.5597e+06	0.215418	-3.64515e-06	-2.86818	0.694936	-1.28769	0.00464214	-0.05	0.001
1.5599e+06	0.0521216	1.38651e-06	0.24083	0.367102	1.43878	0.0191859	-0.05	0.001
1.5601e+06	0.0596232	-1.89646e-06	0.361697	-0.37697	-1.43581	0.016772	-0.05	0.001
1.5603e+06	0.23077	4.35291e-06	-2.8064	-0.728466	1.26525	0.00433333	-0.05	0.001
1.5605e+06	1.04463	-2.70041e-06	0.332992	-1.0898	-0.431569	0.000957277	-0.05	0.001
1.5605e+06	2.78511	1.91088e-06	-2.80898	0.744828	0.175925	0.000359052	-0.05	0.001
1.5607e+06	0.312636	-5.07405e-06	0.331332	0.858138	-1.15576	0.00319861	-0.05	0.001
1.5609e+06	0.108163	4.26238e-07	-2.82095	0.381899	1.43027	0.00924534	-0.05	0.001
1.5611e+06	0.0176419	-3.18141e-06	0.122767	0.211502	-1.47003	0.0566832	-0.05	0.001
1.5613e+06	0.0574199	2.30347e-06	0.504722	-0.271307	1.4596	0.0174156	-0.05	0.001
1.5615e+06	0.188315	-7.53005e-06	-2.67098	-0.581791	-1.34839	0.00531025	-0.05	0.001
1.5617e+06	0.620278	3.95668e-06	0.467181	-1.12664	0.712862	0.00161218	-0.05	0.001
1.56172e+06	10.4041	-7.62221e-06	-2.67493	0.298197	-0.0514517	9.61158e-05	-0.05	0.001
1.5619e+06	0.410138	6.93542e-06	0.465809	0.978608	1.01464	0.0024382	-0.05	0.001
1.5621e+06	0.153169	-7.23779e-06	-2.68157	0.409601	-1.41644	0.00652874	-0.05	0.001
1.5623e+06	0.0722213	3.18969e-06	0.426335	0.117136	1.47902	0.0138463	-0.05	0.001
1.5625e+06	0.0641013	-2.43331e-06	-2.79702	-0.0640196	-1.48282	0.0156003	-0.05	0.001
1.5627e+06	0.120865	3.2709e-06	0.296113	-0.306723	1.44675	0.00827373	-0.05	0.001
1.5629e+06	0.303206	-4.32076e-06	-2.85534	-0.801119	-1.19911	0.00329808	-0.05	0.001
1.5631e+06	2.15285	2.3717e-06	0.284887	-0.842374	0.228665	0.000464501	-0.05	0.001
1.5631e+06	1.26035	-8.61508e-07	-2.85706	1.03376	-0.373113	0.000793431	-0.05	0.001
1.5633e+06	0.258502	2.36955e-06	0.282708	0.726472	1.25903	0.00386844	-0.05	0.001
1.5635e+06	0.0957223	-5.0787e-06	-2.87358	0.298613	-1.45126	0.0104469	-0.05	0.001
1.5637e+06	0.030316	5.15169e-07	0.137837	0.130447	1.47983	0.0329859	-0.05	0.001
1.5639e+06	0.0131267	-1.89842e-06	1.4027	-0.0760959	-1.48241	0.0761804	-0.05	0.001
1.5641e+06	0.0565114	4.8019e-07	-2.27474	-0.193808	1.47195	0.0176955	-0.05	0.001
1.5643e+06	0.158197	-1.95001e-06	0.825247	-0.470694	-1.3965	0.00632125	-0.05	0.001
1.5645e+06	0.454694	3.37021e-07	-2.32147	-1.03835	0.930879	0.00219928	-0.05	0.001
1.56464e+06	17.5062	-4.56521e-06	0.819384	-0.114705	-0.0307982	5.71227e-05	-0.05	0.001
1.5647e+06	0.531697	1.20192e-06	-2.32282	1.0978	0.814193	0.00188077	-0.05	0.001
1.5649e+06	0.1714	-5.76428e-06	0.814584	0.537504	-1.36986	0.00583431	-0.05	0.001
1.5651e+06	0.0503486	4.22926e-07	-2.36993	0.25456	1.46298	0.0198615	-0.05	0.001
1.5653e+06	0.0219604	-1.91498e-06	-2.02119	-0.212743	-1.47014	0.0455365	-0.05	0.001
1.5655e+06	0.114282	2.56751e-06	0.970516	-0.394035	1.42626	0.00875031	-0.05	0.001
1.5657e+06	0.328524	-1.81462e-06	-2.1807	-0.885662	-1.12909	0.00304392	-0.05	0.001
1.56589e+06	3.50815	9.40955e-07	0.959711	-0.658316	0.141795	0.00028505	-0.05	0.001
1.5659e+06	0.916862	-1.89255e-06	-2.18228	1.11801	-0.485638	0.00109068	-0.05	0.001
1.5661e+06	0.217447	7.61083e-06	0.95686	0.708183	1.27997	0.00459882	-0.05	0.001
1.5663e+06	0.0499122	-6.68021e-06	-2.21841	0.382014	-1.435	0.0200352	-0.05	0.001
1.5665e+06	0.0681803	5.60893e-06	-2.10827	-0.405912	1.42734	0.014667	-0.05	0.001
1.5667e+06	0.255239	-4.27597e-06	1.01245	-0.787627	-1.22263	0.0039179	-0.05	0.001
1.5669e+06	1.42981	4.07186e-06	-2.13095	-0.996911	0.32032	0.000699396	-0.05	0.001
1.5669e+06	1.81102	-5.97045e-06	1.01029	0.910832	-0.258231	0.000552176	-0.05	0.001
1.5671e+06	0.275232	7.8692e-06	-2.13289	0.817945	1.19661	0.00363329	-0.05	0.001
1.5673e+06	0.0807522	-3.44921e-06	0.992399	0.404412	-1.42679	0.0123836	-0.05	0.001
1.5675e+06	0.0311281	2.48424e-06	1.14194	-0.338671	1.44644	0.0321253	-0.05	0.001
1.5677e+06	0.173161	-7.48643e-06	-2.06816	-0.596939	-1.3447	0.00577498	-0.05	0.001
1.5679e+06	0.583845	1.11061e-06	1.06953	-1.12803	0.736502	0.00171278	-0.05	0.001
1.56792e+06	12.4296	-1.0569e-06	-2.07261	0.242307	-0.0424703	8.04528e-05	-0.05	0.001
1.5681e+06	0.416171	3.63953e-06	1.06815	1.00984	0.980684	0.00240286	-0.05	0.001
1.5683e+06	0.14223	-3.43386e-06	-2.07962	0.464948	-1.40094	0.00703086	-0.05	0.001
1.5685e+06	0.0359235	1.17944e-07	0.988979	0.234024	1.46693	0.0278369	-0.05	0.001
1.5687e+06	0.036014	-8.80078e-06	1.28541	-0.234155	-1.4669	0.027767	-0.05	0.001
1.5689e+06	0.142412	2.10619e-06	-1.92891	-0.465413	1.40076	0.00702186	-0.05	0.001
1.5691e+06	0.416801	-3.0209e-06	1.20653	-1.01055	-0.979658	0.00239923	-0.05	0.001
1.56927e+06	12.5263	6.25868e-06	-1.93589	-0.239807	0.0421541	7.98323e-05	-0.05	0.001
1.5693e+06	0.582627	-1.83565e-06	1.20515	1.12763	-0.737962	0.00171636	-0.05	0.001
1.5695e+06	0.172999	8.065e-06	-1.94036	0.596133	1.34508	0.00578039	-0.05	0.001
1.5697e+06	0.031187	-2.98167e-08	1.13279	0.337961	-1.4466	0.0320647	-0.05	0.001
1.5699e+06	0.0804079	8.68632e-06	1.2827	-0.403191	1.42716	0.0124366	-0.05	0.001
1.5701e+06	0.274184	-4.85787e-06	-1.87533	-0.815632	-1.19851	0.00364718	-0.05	0.001
1.57029e+06	1.7844	1.04048e-06	1.26466	-0.91639	0.261859	0.000560412	-0.05	0.001
1.5703e+06	1.4492	-4.33825e-06	-1.87728	0.992193	-0.316561	0.000690035	-0.05	0.001
1.5705e+06	0.256592	2.68081e-06	1.26252	0.788907	1.22142	0.00389724	-0.05	0.001
1.5707e+06	0.0693515	-1.9978e-06	-1.89948	0.404479	-1.42766	0.0144193	-0.05	0.001
1.5709e+06	0.0476981	7.39499e-06	-1.78614	-0.376127	1.43666	0.0209652	-0.05	0.001
1.5711e+06	0.211866	-6.05877e-06	1.31925	-0.694354	-1.28884	0.00471996	-0.05	0.001
1.57129e+06	0.861222	3.1794e-06	-1.82493	-1.12784	0.515267	0.00116114	-0.05	0.001
1.5713e+06	3.99113	-3.13766e-06	1.31625	0.611446	-0.125891	0.000250556	-0.05	0.001
1.5715e+06	0.338047	2.34129e-07	-1.82647	0.898283	1.11552	0.00295817	-0.05	0.001
1.57169e+06	0.119174	-3.48868e-06	1.30615	0.395735	-1.42519	0.00839106	-0.05	0.001
1.5719e+06	0.0283603	5.99073e-06	-1.9465	0.20145	1.47185	0.0352606	-0.05	0.001
1.5721e+06	0.0361277	-5.94654e-06	-1.56826	-0.213128	-1.4701	0.0276796	-0.05	0.001
1.5723e+06	0.134844	9.60407e-07	1.49661	-0.435743	1.41137	0.00741598	-0.05	0.001
1.57249e+06	0.386167	-6.77432e-06	-1.65195	-0.970471	-1.03315	0.00258955	-0.05	0.001
1.57268e+06	8.18487	4.47079e-06	1.48872	-0.372756	0.0636374	0.000122177	-0.05	0.001
1.5727e+06	0.657864	-6.5514e-06	-1.65337	1.14144	-0.660376	0.00152007	-0.05	0.001
1.57289e+06	0.184845	4.62145e-07	1.48482	0.632597	1.32602	0.00540994	-0.05	0.001
1.57309e+06	0.0341535	-4.12999e-06	-1.71507	0.358558	-1.44159	0.0292796	-0.05	0.001
1.57329e+06	0.0832509	7.69395e-06	-1.58317	-0.423111	1.42114	0.0120119	-0.05	0.001
1.57349e+06	0.286732	-2.58122e-06	1.54326	-0.846161	-1.17318	0.00348757	-0.05	0.001
1.57369e+06	2.15982	1.06997e-07	-1.5998	-0.843689	0.218343	0.000463002	-0.05	0.001
1.5737e+06	1.23347	-3.9855e-06	1.54143	1.04621	-0.363966	0.000810723	-0.05	0.001
1.57389e+06	0.23942	4.8322e-06	-1.60218	0.775255	1.23486	0.00417677	-0.05	0.001
1.57409e+06	0.0532403	-5.27041e-06	1.51088	0.42766	-1.4219	0.0187828	-0.05	0.001
1.57429e+06	0.0793715	4.63128e-06	1.59913	-0.461399	1.40951	0.012599	-0.05	0.001
1.57449e+06	0.295309	-7.22224e-06	-1.55789	-0.880744	-1.14459	0.00338629	-0.05	0.001
1.57469e+06	2.58925	4.38338e-06	1.58231	-0.77416	0.182241	0.000386212	-0.05	0.001
1.57469e+06	1.07929	-6.0201e-06	-1.55966	1.08684	-0.405067	0.000926533	-0.05	0.001
1.57489e+06	0.221491	1.3387e-06	1.57964	0.773256	1.24074	0.00451485	-0.05	0.001
1.57509e+06	0.0315788	-7.84602e-06	-1.61397	0.471955	-1.40859	0.0316669	-0.05	0.001
1.57529e+06	0.126562	1.72309e-06	-1.52155	-0.59194	1.3545	0.00790124	-0.05	0.001
1.57549e+06	0.451224	-1.58438e-06	1.61352	-1.08795	-0.874325	0.00221619	-0.05	0.001
1.57562e+06	19.1634	4.14447e-06	-1.52882	-0.0595679	0.0266606	5.21828e-05	-0.05	0.001
1.57569e+06	0.49121	-1.2734e-06	1.6121	1.11563	-0.814939	0.00203579	-0.05	0.001
1.57589e+06	0.135449	5.83831e-06	-1.53519	0.620131	1.34054	0.00738283	-0.05	0.001
1.57609e+06	0.0289349	-3.4205e-06	-1.44117	-0.486468	-1.40366	0.0345604	-0.05	0.001
1.57629e+06	0.222578	5.36845e-06	1.64397	-0.784512	1.23338	0.0044928	-0.05	0.001
1.57649e+06	1.11526	-6.35113e-06	-1.49988	-1.07871	-0.390874	0.000896649	-0.05	0.001
1.5765e+06	2.45653	6.07074e-06	1.64134	0.794765	0.190227	0.000407078	-0.05	0.001
1.57669e+06	0.289375	-1.61645e-06	-1.50168	0.880218	-1.14698	0.00345572	-0.05	0.001
1.57689e+06	0.0728762	5.36894e-06	1.62276	0.474458	1.40569	0.0137219	-0.05	0.001
1.57709e+06	0.0671497	-2.35739e-06	1.69877	-0.46712	-1.40857	0.0148921	-0.05	0.001
1.57729e+06	0.276873	5.66516e-06	-1.46229	-0.858114	1.16762	0.00361176	-0.05	0.001
1.57749e+06	2.06385	-1.70333e-06	1.67775	-0.862279	-0.223733	0.000484532	-0.05	0.001
1.57749e+06	1.26846	1.83271e-06	-1.4642	1.03954	0.348595	0.000788355	-0.05	0.001
1.57769e+06	0.235572	-4.32274e-06	1.67535	0.798876	-1.22074	0.00424498	-0.05	0.001
1.57789e+06	0.0398539	3.41508e-06	-1.50493	0.475171	1.40732	0.0250917	-0.05	0.001
1.57809e+06	0.115403	-6.77022e-06	-1.42453	-0.570741	-1.36504	0.0086653	-0.05	0.001
1.57829e+06	0.413803	5.00915e-07	1.70936	-1.05703	0.930818	0.00241661	-0.05	0.001
1.57845e+06	14.6567	-5.67714e-06	-1.43306	-0.187152	-0.0345396	6.82283e-05	-0.05	0.001
1.57849e+06	0.541928	3.81169e-06	1.70793	1.14123	0.745179	0.00184526	-0.05	0.001
1.57869e+06	0.144143	-1.88976e-06	-1.43866	0.656794	-1.3216	0.00693753	-0.05	0.001
1.57889e+06	0.0294789	5.29202e-06	-1.35226	-0.514659	1.39357	0.0339226	-0.05	0.001
1.57909e+06	0.233442	-2.60329e-06	1.73664	-0.820549	-1.20685	0.00428371	-0.05	0.001
1.57929e+06	1.31597	2.28472e-06	-1.407	-1.02926	0.33193	0.000759896	-0.05	0.001
1.57929e+06	1.9568	-1.67839e-06	1.73423	0.883807	-0.231344	0.000511039	-0.05	0.001
1.57949e+06	0.267241	2.46813e-06	-1.40899	0.86717	1.16393	0.00374194	-0.05	0.001
1.57969e+06	0.0525524	-5.04275e-06	1.70684	0.505592	-1.39613	0.0190286	-0.05	0.001
1.57989e+06	0.107191	4.9808e-06	1.77238	-0.574312	1.36455	0.00932915	-0.05	0.001
1.58009e+06	0.397841	-3.64144e-06	-1.3778	-1.0475	-0.949361	0.00251357	-0.05	0.001
1.58026e+06	12.5234	2.78009e-06	1.76291	-0.240254	0.0399746	7.98503e-05	-0.05	0.001
1.58029e+06	0.564745	-5.23788e-06	-1.37926	1.15193	-0.712381	0.00177071	-0.05	0.001
1.58049e+06	0.145445	6.24345e-06	1.75751	0.680474	1.30936	0.00687547	-0.05	0.001
1.58069e+06	0.0356367	-8.22072e-06	1.82811	-0.545962	-1.38152	0.028061	-0.05	0.001
1.58089e+06	0.254467	2.61704e-06	-1.35333	-0.872911	1.1635	0.00392978	-0.05	0.001
1.58109e+06	1.7889	-6.62953e-06	1.78651	-0.919367	-0.247092	0.000559004	-0.05	0.001
1.58109e+06	1.41228	2.59755e-06	-1.35544	1.00668	0.306323	0.000708077	-0.05	0.001
1.58129e+06	0.234255	-4.79839e-07	1.78414	0.846125	-1.18884	0.00426886	-0.05	0.001
1.58149e+06	0.0214167	5.50821e-06	-1.42959	0.552278	1.37895	0.0466926	-0.05	0.001
1.58169e+06	0.168951	-7.02809e-07	-1.32876	-0.731249	-1.27746	0.00591889	-0.05	0.001
1.58189e+06	0.702582	4.08552e-06	1.80919	-1.16251	0.584804	0.00142332	-0.05	0.001
1.5819e+06	6.17902	-8.33637e-07	-1.33288	0.462942	-0.0789164	0.000161838	-0.05	0.001
1.58209e+06	0.347837	2.32019e-06	1.80764	0.986832	1.034	0.00287491	-0.05	0.001
1.58229e+06	0.0903509	-1.69325e-06	-1.34548	0.539932	-1.38032	0.011068	-0.05	0.001
1.58249e+06	0.0646248	5.52625e-06	-1.28214	-0.507424	1.39473	0.0154739	-0.05	0.001
1.58269e+06	0.288193	-4.82353e-06	1.84005	-0.897955	-1.13354	0.0034699	-0.05	0.001
1.58289e+06	2.57541	5.42502e-06	-1.30298	-0.777028	0.179721	0.000388287	-0.05	0.001
1.58289e+06	1.07487	-2.6817e-06	1.83824	1.09087	-0.398656	0.000930349	-0.05	0.001
1.58309e+06	0.214168	4.57995e-06	-1.30574	0.795164	1.22864	0.00466922	-0.05	0.001
1.58329e+06	0.0147612	-6.14085e-06	1.72081	0.522458	-1.38979	0.067745	-0.05	0.001
1.58349e+06	0.169718	6.2644e-06	1.86701	-0.714282	1.28688	0.00589214	-0.05	0.001
1.58369e+06	0.686302	-2.07294e-06	-1.27824	-1.1603	-0.60305	0.00145708	-0.05	0.001
1.5837e+06	6.68074	4.10372e-06	1.86286	0.437524	0.0738692	0.000149684	-0.05	0.001
1.58389e+06	0.355965	-3.25529e-06	-1.27976	0.987329	-1.03013	0.00280926	-0.05	0.001
1.58409e+06	0.0979882	2.04913e-06	1.85143	0.525305	1.38517	0.0102053	-0.05	0.001
1.58429e+06	0.0487931	-3.64201e-06	1.92903	-0.462596	-1.41114	0.0204947	-0.05	0.001
